actual,prediction,model_type
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
1.0,1.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
0.0,0.0,logr
